id	task_id	user_id	data	created_at	updated_at	confidence	submitted_at 
3620	493	152	 Toy Story	2015-04-25 20:49:30	2015-04-25 20:49:40	2	2015-04-25 20:49:40
3621	496	152	 A Passage through India	2015-04-25 20:49:41	2015-04-25 20:49:59	3	2015-04-25 20:49:59
3622	491	152	 Saving Private Ryan	2015-04-25 20:50:01	2015-04-25 20:50:17	3	2015-04-25 20:50:17
3623	494	152	 Life is Beautiful	2015-04-25 20:50:18	2015-04-25 20:50:31	3	2015-04-25 20:50:31
3624	344	152	timeout	2015-04-25 20:50:53	2015-04-25 22:04:26	0	2015-04-25 20:50:53
3625	350	152	timeout	2015-04-25 22:04:26	2015-04-25 22:06:48	0	2015-04-25 22:04:26
3626	342	152	12	2015-04-25 22:06:48	2015-04-25 22:07:11	2	2015-04-25 22:07:11
3627	346	152	23	2015-04-25 22:07:14	2015-04-25 22:07:35	3	2015-04-25 22:07:35
3628	345	152	90	2015-04-25 22:07:37	2015-04-25 22:07:55	2	2015-04-25 22:07:55
3629	343	152	24	2015-04-25 22:07:58	2015-04-25 22:08:10	3	2015-04-25 22:08:10
3630	349	152	27	2015-04-25 22:08:13	2015-04-25 22:08:28	3	2015-04-25 22:08:28
3631	341	152	67	2015-04-25 22:08:31	2015-04-25 22:08:43	3	2015-04-25 22:08:43
3632	348	152	900	2015-04-25 22:08:44	2015-04-25 22:08:56	2	2015-04-25 22:08:56
3633	347	152	357	2015-04-25 22:08:58	2015-04-25 22:09:11	2	2015-04-25 22:09:11
3634	352	152	127	2015-04-25 22:09:13	2015-04-25 22:09:24	3	2015-04-25 22:09:24
3635	359	152	567	2015-04-25 22:09:26	2015-04-25 22:09:50	2	2015-04-25 22:09:50
3636	360	152	134	2015-04-25 22:09:50	2015-04-25 22:10:00	1	2015-04-25 22:10:00
3637	351	152	345	2015-04-25 22:10:00	2015-04-25 22:10:13	1	2015-04-25 22:10:13
3638	354	152	123	2015-04-25 22:10:13	2015-04-25 22:10:24	1	2015-04-25 22:10:24
3639	356	152	345	2015-04-25 22:10:24	2015-04-25 22:10:32	1	2015-04-25 22:10:32
3640	353	152	546	2015-04-25 22:10:33	2015-04-25 22:10:39	1	2015-04-25 22:10:39
3641	355	152	345	2015-04-25 22:10:39	2015-04-25 22:10:46	1	2015-04-25 22:10:46
3642	357	152	345	2015-04-25 22:10:47	2015-04-25 22:10:55	1	2015-04-25 22:10:55
3643	358	152	546	2015-04-25 22:10:56	2015-04-25 22:11:03	1	2015-04-25 22:11:03
3644	105	153	Italy	2015-04-26 01:24:53	2015-04-26 01:25:17	4	2015-04-26 01:25:17
3645	107	153	timeout	2015-04-26 01:25:17	2015-04-26 01:26:18	0	2015-04-26 01:25:17
3646	109	153	timeout	2015-04-26 01:26:18	2015-04-26 01:27:04	0	2015-04-26 01:26:18
3647	106	153	Egypt	2015-04-26 01:27:04	2015-04-26 01:27:18	3	2015-04-26 01:27:18
3648	103	153	Indonesia	2015-04-26 01:27:19	2015-04-26 01:27:39	3	2015-04-26 01:27:39
3649	101	153	France	2015-04-26 01:27:40	2015-04-26 01:27:49	3	2015-04-26 01:27:49
3650	104	153	China	2015-04-26 01:27:49	2015-04-26 01:27:57	3	2015-04-26 01:27:57
3651	102	153	United States	2015-04-26 01:27:58	2015-04-26 01:28:12	5	2015-04-26 01:28:12
3652	110	153	Greece	2015-04-26 01:28:12	2015-04-26 01:28:21	3	2015-04-26 01:28:21
3653	108	153	England	2015-04-26 01:28:21	2015-04-26 01:28:28	5	2015-04-26 01:28:28
3654	114	153	Singapore	2015-04-26 01:28:29	2015-04-26 01:28:38	3	2015-04-26 01:28:38
3655	117	153	timeout	2015-04-26 01:28:39	2015-04-26 18:00:49	0	2015-04-26 01:28:39
3656	504	154	right	2015-04-26 02:38:43	2015-04-26 02:39:07	5	2015-04-26 02:39:07
3657	503	154	null	2015-04-26 02:39:08	2015-04-26 02:39:08	0	2015-04-26 02:39:08
3658	506	155	left	2015-04-26 03:40:09	2015-04-26 03:40:29	4	2015-04-26 03:40:29
3659	510	155	right	2015-04-26 03:40:30	2015-04-26 03:40:59	2	2015-04-26 03:40:59
3660	504	155	right	2015-04-26 03:40:59	2015-04-26 03:41:16	4	2015-04-26 03:41:16
3661	509	155	left	2015-04-26 03:41:17	2015-04-26 03:41:52	1	2015-04-26 03:41:52
3662	505	155	right	2015-04-26 03:41:52	2015-04-26 03:42:08	4	2015-04-26 03:42:08
3663	508	155	left	2015-04-26 03:42:08	2015-04-26 03:42:30	3	2015-04-26 03:42:30
3664	507	155	right	2015-04-26 03:42:30	2015-04-26 03:42:47	3	2015-04-26 03:42:47
3665	501	155	right	2015-04-26 03:42:48	2015-04-26 03:43:06	2	2015-04-26 03:43:06
3666	503	155	right	2015-04-26 03:43:06	2015-04-26 03:43:26	3	2015-04-26 03:43:26
3667	502	155	right	2015-04-26 03:43:26	2015-04-26 03:43:55	1	2015-04-26 03:43:55
3668	520	155	right	2015-04-26 03:43:55	2015-04-26 03:44:15	3	2015-04-26 03:44:15
3669	515	155	left	2015-04-26 03:44:15	2015-04-26 03:44:34	4	2015-04-26 03:44:34
3670	517	155	right	2015-04-26 03:44:34	2015-04-26 03:44:49	5	2015-04-26 03:44:49
3671	513	155	left	2015-04-26 03:44:50	2015-04-26 03:45:02	3	2015-04-26 03:45:02
3672	519	155	left	2015-04-26 03:45:02	2015-04-26 03:45:26	1	2015-04-26 03:45:26
3673	511	155	left	2015-04-26 03:45:27	2015-04-26 03:45:48	3	2015-04-26 03:45:48
3674	482	156	 The Sound of Music	2015-04-26 03:45:32	2015-04-26 03:46:07	5	2015-04-26 03:46:07
3675	514	155	right	2015-04-26 03:45:48	2015-04-26 03:46:03	2	2015-04-26 03:46:03
3676	512	155	right	2015-04-26 03:46:03	2015-04-26 03:46:37	3	2015-04-26 03:46:37
3677	481	156	 Mary Poppins	2015-04-26 03:46:07	2015-04-26 03:46:34	3	2015-04-26 03:46:34
3678	488	156	Cry Freedom	2015-04-26 03:46:34	2015-04-26 03:47:01	1	2015-04-26 03:47:01
3679	516	155	left	2015-04-26 03:46:38	2015-04-26 03:46:56	4	2015-04-26 03:46:56
3680	518	155	right	2015-04-26 03:46:56	2015-04-26 03:47:09	4	2015-04-26 03:47:09
3681	484	156	Raiders of the Lost Ark	2015-04-26 03:47:01	2015-04-26 03:47:23	3	2015-04-26 03:47:23
3682	490	156	null	2015-04-26 03:47:24	2015-04-26 03:47:24	0	2015-04-26 03:47:24
3683	346	155	60	2015-04-26 03:47:30	2015-04-26 03:48:01	2	2015-04-26 03:48:01
3684	350	155	50	2015-04-26 03:48:01	2015-04-26 03:48:27	2	2015-04-26 03:48:27
3685	347	155	timeout	2015-04-26 03:48:28	2015-04-26 03:49:03	0	2015-04-26 03:48:28
3686	342	155	20	2015-04-26 03:49:03	2015-04-26 03:49:32	3	2015-04-26 03:49:32
3687	344	155	100	2015-04-26 03:49:32	2015-04-26 03:49:53	2	2015-04-26 03:49:53
3688	348	155	120	2015-04-26 03:49:53	2015-04-26 03:50:20	4	2015-04-26 03:50:20
3689	349	155	400	2015-04-26 03:50:21	2015-04-26 03:50:36	3	2015-04-26 03:50:36
3690	343	155	150	2015-04-26 03:50:37	2015-04-26 03:50:50	4	2015-04-26 03:50:50
3691	345	155	250	2015-04-26 03:50:50	2015-04-26 03:51:04	3	2015-04-26 03:51:04
3692	341	155	timeout	2015-04-26 03:51:04	2015-04-26 03:51:36	0	2015-04-26 03:51:04
3693	354	155	100	2015-04-26 03:51:36	2015-04-26 03:51:47	5	2015-04-26 03:51:47
3694	351	155	175	2015-04-26 03:51:48	2015-04-26 03:51:57	4	2015-04-26 03:51:57
3695	359	155	50	2015-04-26 03:51:58	2015-04-26 03:52:06	3	2015-04-26 03:52:06
3696	360	155	20	2015-04-26 03:52:07	2015-04-26 03:52:20	2	2015-04-26 03:52:20
3697	352	155	300	2015-04-26 03:52:21	2015-04-26 03:52:31	4	2015-04-26 03:52:31
3698	356	155	300	2015-04-26 03:52:32	2015-04-26 03:52:49	4	2015-04-26 03:52:49
3699	355	155	500	2015-04-26 03:52:49	2015-04-26 03:53:04	3	2015-04-26 03:53:04
3700	358	155	450	2015-04-26 03:53:05	2015-04-26 03:53:21	3	2015-04-26 03:53:21
3701	357	155	300	2015-04-26 03:53:22	2015-04-26 03:53:36	3	2015-04-26 03:53:36
3702	353	155	150	2015-04-26 03:53:36	2015-04-26 03:53:50	2	2015-04-26 03:53:50
3703	107	155	United States	2015-04-26 03:54:17	2015-04-26 03:54:35	3	2015-04-26 03:54:35
3704	108	155	England	2015-04-26 03:54:36	2015-04-26 03:54:42	5	2015-04-26 03:54:42
3705	109	155	Russia	2015-04-26 03:54:43	2015-04-26 03:55:09	2	2015-04-26 03:55:09
3706	110	155	South Africa	2015-04-26 03:55:10	2015-04-26 03:55:30	2	2015-04-26 03:55:30
3707	101	155	France	2015-04-26 03:55:31	2015-04-26 03:55:42	5	2015-04-26 03:55:42
3708	102	155	United States	2015-04-26 03:55:43	2015-04-26 03:55:50	5	2015-04-26 03:55:50
3709	104	155	China	2015-04-26 03:55:51	2015-04-26 03:55:58	5	2015-04-26 03:55:58
3710	105	155	Italy	2015-04-26 03:55:59	2015-04-26 03:56:07	5	2015-04-26 03:56:07
3711	106	155	Turkey	2015-04-26 03:56:07	2015-04-26 03:56:18	4	2015-04-26 03:56:18
3712	103	155	Indonesia	2015-04-26 03:56:18	2015-04-26 03:56:32	1	2015-04-26 03:56:32
3713	111	155	Saudi Arabia	2015-04-26 03:56:33	2015-04-26 03:56:42	5	2015-04-26 03:56:42
3714	118	155	India	2015-04-26 03:56:43	2015-04-26 03:56:48	5	2015-04-26 03:56:48
3715	115	155	Indonesia	2015-04-26 03:56:49	2015-04-26 03:57:00	3	2015-04-26 03:57:00
3716	112	155	Egypt	2015-04-26 03:57:01	2015-04-26 03:57:09	4	2015-04-26 03:57:09
3717	120	155	Italy	2015-04-26 03:57:10	2015-04-26 03:57:19	5	2015-04-26 03:57:19
3718	117	155	Peru	2015-04-26 03:57:19	2015-04-26 03:57:38	4	2015-04-26 03:57:38
3719	114	155	Japan	2015-04-26 03:57:39	2015-04-26 03:58:10	2	2015-04-26 03:58:10
3720	116	155	Greece	2015-04-26 03:58:11	2015-04-26 03:58:32	3	2015-04-26 03:58:32
3721	119	155	Egypt	2015-04-26 03:58:33	2015-04-26 03:58:40	5	2015-04-26 03:58:40
3722	113	155	Mexico	2015-04-26 03:58:40	2015-04-26 03:58:50	5	2015-04-26 03:58:50
3723	347	157	300	2015-04-26 04:33:41	2015-04-26 04:34:12	1	2015-04-26 04:34:12
3724	345	157	200	2015-04-26 04:34:12	2015-04-26 04:34:26	1	2015-04-26 04:34:26
3725	350	157	200	2015-04-26 04:34:26	2015-04-26 04:34:43	2	2015-04-26 04:34:43
3726	342	157	44	2015-04-26 04:34:43	2015-04-26 04:35:10	1	2015-04-26 04:35:10
3727	349	157	300	2015-04-26 04:35:11	2015-04-26 04:35:21	2	2015-04-26 04:35:21
3728	341	157	20	2015-04-26 04:35:21	2015-04-26 04:35:32	2	2015-04-26 04:35:32
3729	343	157	200	2015-04-26 04:35:33	2015-04-26 04:35:46	1	2015-04-26 04:35:46
3730	346	157	100	2015-04-26 04:35:46	2015-04-26 04:35:57	1	2015-04-26 04:35:57
3731	344	157	400	2015-04-26 04:35:57	2015-04-26 04:36:07	2	2015-04-26 04:36:07
3732	348	157	100	2015-04-26 04:36:08	2015-04-26 04:36:20	1	2015-04-26 04:36:20
3733	356	157	96	2015-04-26 04:36:21	2015-04-26 04:36:31	1	2015-04-26 04:36:31
3734	359	157	150	2015-04-26 04:36:31	2015-04-26 04:36:43	2	2015-04-26 04:36:43
3735	358	157	300	2015-04-26 04:36:43	2015-04-26 04:36:52	2	2015-04-26 04:36:52
3736	352	157	500	2015-04-26 04:36:52	2015-04-26 04:37:03	2	2015-04-26 04:37:03
3737	360	157	400	2015-04-26 04:37:03	2015-04-26 04:37:17	2	2015-04-26 04:37:17
3738	353	157	100	2015-04-26 04:37:17	2015-04-26 04:37:30	2	2015-04-26 04:37:30
3739	355	157	500	2015-04-26 04:37:30	2015-04-26 04:37:40	2	2015-04-26 04:37:40
3740	170	155	Middle	2015-04-26 04:37:32	2015-04-26 04:38:08	5	2015-04-26 04:38:08
3741	351	157	150	2015-04-26 04:37:41	2015-04-26 04:37:51	1	2015-04-26 04:37:51
3742	354	157	50	2015-04-26 04:37:51	2015-04-26 04:38:00	2	2015-04-26 04:38:00
3743	357	157	500	2015-04-26 04:38:01	2015-04-26 04:38:13	2	2015-04-26 04:38:13
3744	167	155	Middle	2015-04-26 04:38:09	2015-04-26 04:38:32	5	2015-04-26 04:38:32
3745	162	155	Left	2015-04-26 04:38:32	2015-04-26 04:38:57	5	2015-04-26 04:38:57
3746	166	155	Left	2015-04-26 04:38:57	2015-04-26 04:39:22	5	2015-04-26 04:39:22
3747	163	155	Right	2015-04-26 04:39:22	2015-04-26 04:39:45	5	2015-04-26 04:39:45
3748	164	155	Right	2015-04-26 04:39:45	2015-04-26 04:40:06	5	2015-04-26 04:40:06
3749	168	155	Right	2015-04-26 04:40:06	2015-04-26 04:40:32	5	2015-04-26 04:40:32
3750	165	155	Middle	2015-04-26 04:40:32	2015-04-26 04:40:56	5	2015-04-26 04:40:56
3751	169	155	Right	2015-04-26 04:40:57	2015-04-26 04:41:26	5	2015-04-26 04:41:26
3752	506	158	right	2015-04-26 04:41:17	2015-04-26 04:41:56	3	2015-04-26 04:41:56
3753	161	155	Right	2015-04-26 04:41:26	2015-04-26 04:41:54	5	2015-04-26 04:41:54
3754	177	155	Right	2015-04-26 04:41:54	2015-04-26 04:42:20	5	2015-04-26 04:42:20
3755	501	158	right	2015-04-26 04:41:57	2015-04-26 04:42:36	3	2015-04-26 04:42:36
3756	490	157	The Little Mermaid	2015-04-26 04:42:03	2015-04-26 04:42:30	1	2015-04-26 04:42:30
3757	171	155	Left	2015-04-26 04:42:21	2015-04-26 04:42:45	5	2015-04-26 04:42:45
3758	482	157	 The Sound of Music	2015-04-26 04:42:30	2015-04-26 04:42:43	1	2015-04-26 04:42:43
3759	504	158	left	2015-04-26 04:42:36	2015-04-26 04:43:16	2	2015-04-26 04:43:16
3760	483	157	 The Shawshank Redemption	2015-04-26 04:42:43	2015-04-26 04:43:02	1	2015-04-26 04:43:02
3761	179	155	Right	2015-04-26 04:42:45	2015-04-26 04:43:14	5	2015-04-26 04:43:14
3762	486	157	 Close Encounters of the Third Kind	2015-04-26 04:43:02	2015-04-26 04:43:16	1	2015-04-26 04:43:16
3763	173	155	timeout	2015-04-26 04:43:14	2015-04-26 04:48:09	0	2015-04-26 04:43:14
3764	484	157	 Alien	2015-04-26 04:43:16	2015-04-26 04:43:32	1	2015-04-26 04:43:32
3765	509	158	left	2015-04-26 04:43:17	2015-04-26 04:43:48	1	2015-04-26 04:43:48
3766	505	159	right	2015-04-26 04:43:22	2015-04-26 04:43:39	2	2015-04-26 04:43:39
3767	489	157	Apollo 13	2015-04-26 04:43:32	2015-04-26 04:43:49	1	2015-04-26 04:43:49
3768	506	159	left	2015-04-26 04:43:40	2015-04-26 04:43:52	2	2015-04-26 04:43:52
3769	508	158	right	2015-04-26 04:43:48	2015-04-26 04:44:28	3	2015-04-26 04:44:28
3770	488	157	 A Passage to India	2015-04-26 04:43:50	2015-04-26 04:44:06	2	2015-04-26 04:44:06
3771	503	159	left	2015-04-26 04:43:52	2015-04-26 04:44:08	2	2015-04-26 04:44:08
3772	487	157	 The Little Mermaid	2015-04-26 04:44:06	2015-04-26 04:44:15	1	2015-04-26 04:44:15
3773	507	159	right	2015-04-26 04:44:08	2015-04-26 04:44:25	2	2015-04-26 04:44:25
3774	485	157	 Star Trek	2015-04-26 04:44:15	2015-04-26 04:44:26	1	2015-04-26 04:44:26
3775	509	159	right	2015-04-26 04:44:25	2015-04-26 04:44:41	2	2015-04-26 04:44:41
3776	481	157	 Mary Poppins	2015-04-26 04:44:26	2015-04-26 04:44:44	1	2015-04-26 04:44:44
3777	505	158	right	2015-04-26 04:44:29	2015-04-26 04:44:59	3	2015-04-26 04:44:59
3778	510	159	left	2015-04-26 04:44:41	2015-04-26 04:44:53	2	2015-04-26 04:44:53
3779	497	157	 Up	2015-04-26 04:44:45	2015-04-26 04:44:51	1	2015-04-26 04:44:51
3780	495	157	 Hobbit	2015-04-26 04:44:52	2015-04-26 04:44:59	1	2015-04-26 04:44:59
3781	501	159	right	2015-04-26 04:44:53	2015-04-26 04:45:08	2	2015-04-26 04:45:08
3782	494	157	 Schindle's List	2015-04-26 04:44:59	2015-04-26 04:45:13	1	2015-04-26 04:45:13
3783	507	158	left	2015-04-26 04:44:59	2015-04-26 04:45:27	3	2015-04-26 04:45:27
3784	508	159	left	2015-04-26 04:45:08	2015-04-26 04:45:23	2	2015-04-26 04:45:23
3785	499	157	 The Theory of Everything	2015-04-26 04:45:13	2015-04-26 04:45:21	1	2015-04-26 04:45:21
3786	492	157	 Titanic	2015-04-26 04:45:22	2015-04-26 04:45:28	1	2015-04-26 04:45:28
3787	504	159	right	2015-04-26 04:45:24	2015-04-26 04:45:36	2	2015-04-26 04:45:36
3788	510	158	right	2015-04-26 04:45:28	2015-04-26 04:45:54	3	2015-04-26 04:45:54
3789	500	157	 The Darjeeling Limited	2015-04-26 04:45:29	2015-04-26 04:45:46	1	2015-04-26 04:45:46
3790	502	159	right	2015-04-26 04:45:36	2015-04-26 04:45:48	2	2015-04-26 04:45:48
3791	498	157	 Life of Pi	2015-04-26 04:45:46	2015-04-26 04:46:17	3	2015-04-26 04:46:17
3792	515	159	right	2015-04-26 04:45:49	2015-04-26 04:46:03	2	2015-04-26 04:46:03
3793	503	158	left	2015-04-26 04:45:54	2015-04-26 04:46:23	2	2015-04-26 04:46:23
3794	517	159	left	2015-04-26 04:46:03	2015-04-26 04:46:15	2	2015-04-26 04:46:15
3795	520	159	right	2015-04-26 04:46:15	2015-04-26 04:46:39	2	2015-04-26 04:46:39
3796	496	157	 Crouching Tiger Hidden Dragon	2015-04-26 04:46:17	2015-04-26 04:46:30	1	2015-04-26 04:46:30
3797	502	158	right	2015-04-26 04:46:23	2015-04-26 04:47:08	3	2015-04-26 04:47:08
3798	493	157	 Toy Story	2015-04-26 04:46:31	2015-04-26 04:46:44	1	2015-04-26 04:46:44
3799	512	159	right	2015-04-26 04:46:39	2015-04-26 04:46:54	2	2015-04-26 04:46:54
3800	491	157	 Braveheart	2015-04-26 04:46:44	2015-04-26 04:46:54	1	2015-04-26 04:46:54
3801	511	159	left	2015-04-26 04:46:54	2015-04-26 04:47:15	2	2015-04-26 04:47:15
3802	102	157	United States	2015-04-26 04:47:05	2015-04-26 04:47:13	5	2015-04-26 04:47:13
3803	520	158	timeout	2015-04-26 04:47:08	2015-04-26 04:47:58	0	2015-04-26 04:47:08
3804	108	157	England	2015-04-26 04:47:13	2015-04-26 04:47:22	3	2015-04-26 04:47:22
3805	514	159	right	2015-04-26 04:47:15	2015-04-26 04:47:25	2	2015-04-26 04:47:25
3806	104	157	China	2015-04-26 04:47:22	2015-04-26 04:47:29	5	2015-04-26 04:47:29
3807	518	159	right	2015-04-26 04:47:25	2015-04-26 04:47:34	2	2015-04-26 04:47:34
3808	107	81	England	2015-04-26 04:47:27	2015-04-26 04:47:47	2	2015-04-26 04:47:47
3809	101	157	France	2015-04-26 04:47:29	2015-04-26 04:47:37	5	2015-04-26 04:47:37
3810	519	159	right	2015-04-26 04:47:34	2015-04-26 04:47:47	2	2015-04-26 04:47:47
3811	105	157	Italy	2015-04-26 04:47:38	2015-04-26 04:47:50	2	2015-04-26 04:47:50
3812	513	159	right	2015-04-26 04:47:47	2015-04-26 04:47:57	2	2015-04-26 04:47:57
3813	109	81	Spain	2015-04-26 04:47:47	2015-04-26 04:48:07	2	2015-04-26 04:48:07
3814	110	157	Greece	2015-04-26 04:47:50	2015-04-26 04:48:02	1	2015-04-26 04:48:02
3815	516	159	right	2015-04-26 04:47:57	2015-04-26 04:48:12	2	2015-04-26 04:48:12
3816	519	158	right	2015-04-26 04:47:58	2015-04-26 04:48:25	3	2015-04-26 04:48:25
3817	106	157	Turkey	2015-04-26 04:48:03	2015-04-26 04:48:13	1	2015-04-26 04:48:13
3818	104	81	China	2015-04-26 04:48:07	2015-04-26 04:48:18	5	2015-04-26 04:48:18
3819	174	155	Right	2015-04-26 04:48:09	2015-04-26 04:48:37	5	2015-04-26 04:48:37
3820	103	157	timeout	2015-04-26 04:48:13	2015-04-26 04:48:49	0	2015-04-26 04:48:13
3821	110	81	Greece	2015-04-26 04:48:18	2015-04-26 04:48:33	4	2015-04-26 04:48:33
3822	110	159	Greece	2015-04-26 04:48:25	2015-04-26 04:48:31	5	2015-04-26 04:48:31
3823	511	158	left	2015-04-26 04:48:25	2015-04-26 04:48:50	3	2015-04-26 04:48:50
3824	106	159	Turkey	2015-04-26 04:48:31	2015-04-26 04:48:36	5	2015-04-26 04:48:36
3825	102	81	United States	2015-04-26 04:48:34	2015-04-26 04:48:47	5	2015-04-26 04:48:47
3826	103	159	Spain	2015-04-26 04:48:36	2015-04-26 04:48:40	5	2015-04-26 04:48:40
3827	175	155	Middle	2015-04-26 04:48:38	2015-04-26 04:49:02	5	2015-04-26 04:49:02
3828	101	159	France	2015-04-26 04:48:40	2015-04-26 04:48:44	5	2015-04-26 04:48:44
3829	105	159	Italy	2015-04-26 04:48:44	2015-04-26 04:48:48	5	2015-04-26 04:48:48
3830	103	81	timeout	2015-04-26 04:48:47	2015-04-26 04:49:21	0	2015-04-26 04:48:47
3831	102	159	United States	2015-04-26 04:48:48	2015-04-26 04:48:52	5	2015-04-26 04:48:52
3832	109	157	Spain	2015-04-26 04:48:49	2015-04-26 04:49:00	1	2015-04-26 04:49:00
3833	512	158	right	2015-04-26 04:48:50	2015-04-26 04:49:31	3	2015-04-26 04:49:31
3834	104	159	China	2015-04-26 04:48:52	2015-04-26 04:48:57	5	2015-04-26 04:48:57
3835	107	159	Germany	2015-04-26 04:48:57	2015-04-26 04:49:01	5	2015-04-26 04:49:01
3836	107	157	Morocco	2015-04-26 04:49:00	2015-04-26 04:49:12	1	2015-04-26 04:49:12
3837	109	159	Russia	2015-04-26 04:49:01	2015-04-26 04:49:05	5	2015-04-26 04:49:05
3838	180	155	Middle	2015-04-26 04:49:03	2015-04-26 04:49:24	5	2015-04-26 04:49:24
3839	108	159	England	2015-04-26 04:49:05	2015-04-26 04:49:10	5	2015-04-26 04:49:10
3840	118	159	India	2015-04-26 04:49:10	2015-04-26 04:49:14	5	2015-04-26 04:49:14
3841	118	157	India	2015-04-26 04:49:13	2015-04-26 04:49:20	5	2015-04-26 04:49:20
3842	114	159	Japan	2015-04-26 04:49:14	2015-04-26 04:49:18	5	2015-04-26 04:49:18
3843	113	159	Mexico	2015-04-26 04:49:18	2015-04-26 04:49:28	5	2015-04-26 04:49:28
3844	113	157	Brazil	2015-04-26 04:49:20	2015-04-26 04:49:30	1	2015-04-26 04:49:30
3845	101	81	France	2015-04-26 04:49:21	2015-04-26 04:49:40	5	2015-04-26 04:49:40
3846	176	155	Left	2015-04-26 04:49:25	2015-04-26 04:49:52	5	2015-04-26 04:49:52
3847	117	159	Peru	2015-04-26 04:49:29	2015-04-26 04:49:33	5	2015-04-26 04:49:33
3848	115	157	Malaysia	2015-04-26 04:49:31	2015-04-26 04:49:43	1	2015-04-26 04:49:43
3849	513	158	right	2015-04-26 04:49:32	2015-04-26 04:49:52	3	2015-04-26 04:49:52
3850	115	159	Indonesia	2015-04-26 04:49:33	2015-04-26 04:49:40	5	2015-04-26 04:49:40
3851	106	81	Turkey	2015-04-26 04:49:40	2015-04-26 04:49:55	4	2015-04-26 04:49:55
3852	112	159	Egypt	2015-04-26 04:49:40	2015-04-26 04:49:45	5	2015-04-26 04:49:45
3853	112	157	Morocco	2015-04-26 04:49:43	2015-04-26 04:49:51	1	2015-04-26 04:49:51
3854	116	159	Greece	2015-04-26 04:49:45	2015-04-26 04:49:49	5	2015-04-26 04:49:49
3855	119	159	Egypt	2015-04-26 04:49:50	2015-04-26 04:49:53	5	2015-04-26 04:49:53
3856	117	157	France	2015-04-26 04:49:52	2015-04-26 04:50:08	1	2015-04-26 04:50:08
3857	516	158	right	2015-04-26 04:49:52	2015-04-26 04:50:20	3	2015-04-26 04:50:20
3858	172	155	Middle	2015-04-26 04:49:53	2015-04-26 04:50:19	5	2015-04-26 04:50:19
3859	120	159	Italy	2015-04-26 04:49:53	2015-04-26 04:49:57	5	2015-04-26 04:49:57
3860	108	81	England	2015-04-26 04:49:55	2015-04-26 04:50:09	4	2015-04-26 04:50:09
3861	111	159	Saudi Arabia	2015-04-26 04:49:58	2015-04-26 04:50:03	5	2015-04-26 04:50:03
3862	111	157	Saudi Arabia	2015-04-26 04:50:08	2015-04-26 04:50:17	4	2015-04-26 04:50:16
3863	105	81	Italy	2015-04-26 04:50:09	2015-04-26 04:50:23	5	2015-04-26 04:50:23
3864	348	159	227	2015-04-26 04:50:14	2015-04-26 04:50:32	2	2015-04-26 04:50:32
3865	114	157	Singapore	2015-04-26 04:50:17	2015-04-26 04:50:28	3	2015-04-26 04:50:28
3866	178	155	Right	2015-04-26 04:50:19	2015-04-26 04:50:46	5	2015-04-26 04:50:46
3867	515	158	right	2015-04-26 04:50:20	2015-04-26 04:50:49	2	2015-04-26 04:50:49
3868	111	81	Saudi Arabia	2015-04-26 04:50:23	2015-04-26 04:50:38	4	2015-04-26 04:50:38
3869	119	157	Egypt	2015-04-26 04:50:28	2015-04-26 04:50:35	3	2015-04-26 04:50:35
3870	342	159	120	2015-04-26 04:50:32	2015-04-26 04:50:43	2	2015-04-26 04:50:43
3871	116	157	Greece	2015-04-26 04:50:36	2015-04-26 04:50:52	3	2015-04-26 04:50:52
3872	113	81	Mexico	2015-04-26 04:50:39	2015-04-26 04:50:51	3	2015-04-26 04:50:51
3873	341	159	338	2015-04-26 04:50:43	2015-04-26 04:50:55	2	2015-04-26 04:50:55
3874	517	158	right	2015-04-26 04:50:50	2015-04-26 04:51:15	3	2015-04-26 04:51:15
3875	116	81	Egypt	2015-04-26 04:50:52	2015-04-26 04:51:09	3	2015-04-26 04:51:09
3876	120	157	Italy	2015-04-26 04:50:52	2015-04-26 04:50:59	3	2015-04-26 04:50:59
3877	343	159	120	2015-04-26 04:50:55	2015-04-26 04:51:03	2	2015-04-26 04:51:03
3878	346	159	123	2015-04-26 04:51:03	2015-04-26 04:51:15	2	2015-04-26 04:51:15
3879	489	155	 Chariots of Fire	2015-04-26 04:51:07	2015-04-26 04:51:49	1	2015-04-26 04:51:49
3880	117	81	Peru	2015-04-26 04:51:09	2015-04-26 04:51:33	2	2015-04-26 04:51:33
3881	168	157	Right	2015-04-26 04:51:14	2015-04-26 04:51:56	4	2015-04-26 04:51:56
3882	349	159	200	2015-04-26 04:51:15	2015-04-26 04:51:21	2	2015-04-26 04:51:21
3883	518	158	left	2015-04-26 04:51:16	2015-04-26 04:51:33	3	2015-04-26 04:51:33
3884	350	159	800	2015-04-26 04:51:22	2015-04-26 04:51:31	2	2015-04-26 04:51:31
